"set"|"I bought a set of kitchen knives."|"A neatly arranged set of kitchen knives of different sizes on a wooden cutting board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"setting"|"The movie was filmed in a tropical setting."|"A film camera on a tripod surrounded by lush palm trees and a bright tropical beach, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"settlement"|"The two companies reached a settlement out of court."|"Two businesspeople shaking hands across a table with lawyers seated beside them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"seven"|"I have seven cousins on my dad's side."|"A smiling child standing with seven other children of varying heights lined up together, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"seventh"|"Her birthday is on the seventh of March."|"A calendar showing March with the number seven circled and a birthday cake beside it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"several"|"I've seen that movie several times."|"A person sitting on a couch surrounded by several empty popcorn boxes watching the same movie poster on TV, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"severe"|"The storm caused severe damage to the city."|"A city street with fallen trees, broken windows, and damaged buildings after a violent storm, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"severely"|"The patient was severely injured in the accident."|"A patient lying in a hospital bed covered in bandages with a doctor standing nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sex"|"The doctor asked about the patient's age and sex."|"A doctor holding a clipboard asking questions to a patient sitting on an exam table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sexual"|"The company has a strict policy against sexual harassment."|"A workplace bulletin board displaying a bold no-harassment policy sign in an office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sexuality"|"He felt free to express his sexuality for the first time."|"A young man smiling confidently and walking freely under a bright colorful sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sexually"|"The content was considered sexually explicit."|"A person at a computer screen with a large red warning label blocking explicit content, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sexy"|"She wore a sexy dress to the party."|"A confident woman in an elegant fitted dress walking into a lively party, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shade"|"Let's sit in the shade — it's too hot in the sun."|"Two friends sitting happily under a large tree in cool shade on a hot sunny day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shadow"|"The tree cast a long shadow on the grass."|"A tall tree with a long dark shadow stretching across a green grassy lawn in sunlight, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shallow"|"The kids played in the shallow end of the pool."|"Happy children splashing and playing in the shallow end of a bright swimming pool, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shame"|"He felt deep shame after lying to his parents."|"A boy standing with head bowed and red cheeks in front of his disappointed parents, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shape"|"Cut the dough into the shape of a star."|"Two hands using a star-shaped cookie cutter to cut dough on a floured kitchen counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"share"|"She owns a large share of the company."|"A woman holding a large colorful pie chart slice labeled with a company logo, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shared"|"They live in a shared apartment near the campus."|"Two smiling roommates standing in the doorway of a cozy apartment near a university building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shareholder"|"Every shareholder will receive a copy of the annual report."|"A group of people each receiving a printed annual report booklet at a business meeting, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shark"|"A shark was spotted near the beach."|"A large shark fin visible above the water just beyond a sunny sandy beach, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sharp"|"Be careful — that knife is very sharp."|"A hand carefully handling a gleaming kitchen knife with a warning expression on a cutting board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sharply"|"The price of gas rose sharply last month."|"A gas price sign at a petrol station with an arrow pointing steeply upward, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"she"|"She called me this morning but I missed it."|"A woman holding a phone with a missed call notification on the screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sheep"|"There were hundreds of sheep on the hillside."|"A green hillside completely covered with hundreds of fluffy white sheep grazing, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sheer"|"It was sheer luck that we found a parking spot."|"A happy couple celebrating beside their car perfectly parked in a busy full parking lot, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sheet"|"I need to change the sheets on my bed."|"A person pulling fresh white sheets onto a bed in a sunny bedroom, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shelf"|"Put the books back on the shelf when you're done."|"A child placing colorful books onto a wooden shelf mounted on a wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shell"|"She collected shells on the beach all afternoon."|"A girl kneeling on a sandy beach filling a bucket with colorful seashells, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shelter"|"The hikers found shelter in a cave during the storm."|"Two hikers standing inside a cave entrance watching heavy rain and lightning outside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shift"|"He works the night shift at the hospital."|"A male nurse in scrubs walking into a hospital entrance under a dark night sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ship"|"The cargo ship arrived at the port this morning."|"A large cargo ship docking at a busy port with crates on the deck, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shirt"|"He spilled coffee on his shirt before the meeting."|"A man in a white shirt looking down at a large brown coffee stain on his chest, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shit"|"Oh shit, I forgot my wallet at home."|"A man at a store counter patting empty pockets with a shocked expression on his face, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shock"|"The news came as a complete shock to everyone."|"A group of people staring at a television with wide eyes and open mouths in surprise, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shoe"|"I can't find my other shoe anywhere."|"A child on the floor holding one shoe and searching under a bed for the other, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shooting"|"There was a shooting near the school last night."|"Police cars with flashing lights parked on a street near a school building at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shop"|"There's a little coffee shop on the corner."|"A small cozy coffee shop with a striped awning sitting on a sunny street corner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shopping"|"I need to do some shopping before the weekend."|"A woman pushing a cart through a colorful supermarket aisle filled with products, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shore"|"We walked along the shore and watched the sunset."|"Two people walking along a sandy shoreline with a glowing orange sunset over the water, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"short"|"The hallway is too short for that bookcase."|"A person trying to fit a tall bookcase into a small narrow hallway that is too short, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"short"|"She stopped short when she saw her ex."|"A woman freezing mid-step on a sidewalk with a startled expression spotting someone ahead, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"short-term"|"We made a short-term plan to save money."|"Two people sitting at a table writing a savings plan on paper with a small piggy bank nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shortage"|"There's a shortage of clean water in that region."|"A dry cracked landscape with an empty water tank and people waiting in line with empty jugs, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shortly"|"The doctor will see you shortly."|"A patient sitting in a waiting room chair while a nurse holds up one finger gesturing soon, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shorts"|"I wear shorts when it's hot outside."|"A smiling boy wearing colorful shorts standing outside under a bright hot sun, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shot"|"The nurse gave me a shot in the arm."|"A nurse in scrubs gently giving an injection into a seated patient s arm, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"should"|"You should drink more water every day."|"A person handing a tall glass of water to a friend with an encouraging smile, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shoulder"|"He carried the bag on his shoulder."|"A man walking down a street with a large bag hanging over one shoulder, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"show"|"We watched a great show on Netflix last night."|"Two friends sitting on a couch at night smiling at a glowing television screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shower"|"I take a shower every morning before work."|"A person standing under a running shower with steam rising in a bright bathroom, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shrimp"|"I ordered shrimp pasta at the restaurant."|"A person at a restaurant table receiving a plate of pasta topped with pink shrimp, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shuttle"|"We took the hotel shuttle to the airport."|"A small hotel shuttle bus driving toward a bright airport terminal building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"shy"|"She was too shy to speak in front of the class."|"A small girl standing at the front of a classroom, blushing and looking down, students watching, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sibling"|"I have two siblings — a brother and a sister."|"A child standing happily between a brother and a sister, all three smiling together, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sick"|"I stayed home because I was feeling sick."|"A child lying in bed under a blanket looking pale, a thermometer in mouth, curtains closed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"side"|"Can I have a side of rice with that?"|"A plate of food with a small bowl of white rice placed beside it on a restaurant table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sidewalk"|"The kids were riding their bikes on the sidewalk."|"Two children riding colorful bicycles along a wide sidewalk beside a street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sight"|"The view from the top was an incredible sight."|"A person standing at the top of a hill gazing at a breathtaking colorful landscape below, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sign"|"There's a sign on the door that says 'Closed.'"|"A wooden door with a hanging rectangular sign reading Closed in bold letters, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"signal"|"The driver didn't use his turn signal."|"A car at an intersection turning without a blinking orange turn signal light, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"signature"|"I need your signature at the bottom of the form."|"A hand holding a pen signing a name at the bottom line of a paper form, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"significance"|"No one understood the significance of his discovery at first."|"A scientist holding a glowing discovery while puzzled people around him shrug and look confused, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"significant"|"There was a significant improvement in her grades."|"A smiling girl holding a report card showing grades going from low to high with a big arrow up, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"significantly"|"The price has significantly increased this year."|"A price tag on a store shelf showing a much higher number with a large upward arrow beside it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"silence"|"There was complete silence in the room during the test."|"Students sitting quietly at desks taking a test, no speech bubbles, a hush symbol floating in the air, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"silent"|"He stayed silent during the entire meeting."|"A man sitting at a meeting table with mouth closed while others around him talk with speech bubbles, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"silk"|"She wore a beautiful silk dress to the party."|"A woman in an elegant shiny flowing dress smiling at a colorful party, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"silly"|"Don't be silly — just ask for help."|"A child making a funny face and doing a silly pose instead of simply raising a hand to ask for help, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"silver"|"She gave me a silver bracelet for my birthday."|"A smiling girl handing a shiny silver bracelet to a friend at a birthday celebration, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"similar"|"These two phones look very similar."|"Two nearly identical smartphones placed side by side on a table being compared, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"similarity"|"There's a strong similarity between the two sisters."|"Two sisters standing side by side with matching faces, hair, and smiles, looking nearly identical, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"similarly"|"My brother reacted similarly when he heard the news."|"Two boys with matching wide-eyed surprised expressions hearing the same news, one after the other, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"simple"|"The recipe is simple — just three ingredients."|"An open recipe card showing only three labeled ingredients on a kitchen counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"simply"|"Just simply tell me what happened."|"A person sitting calmly across from another person gesturing with open hands as if asking for a plain explanation, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"simultaneously"|"She was simultaneously talking on the phone and cooking dinner."|"A woman holding a phone to her ear while stirring a pot on the stove at the same time, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sin"|"In many religions, lying is considered a sin."|"A person with a long nose like Pinocchio standing before a religious symbol with a disapproving glow, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"since"|"I've been here since Monday."|"A person sitting at a desk with a calendar on the wall showing Monday circled and an arrow to today, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"since"|"I haven't eaten since this morning."|"A hungry person holding an empty bowl looking at a clock showing evening with a morning sun in a thought bubble, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"since"|"Since it was raining, we stayed inside."|"Two children looking out a rainy window from inside a cozy house, rain pouring heavily outside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"singer"|"Her favorite singer is performing live next week."|"A woman on a bright stage holding a microphone and singing to a cheering audience, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"single"|"I'm looking for a single room at the hotel."|"A person at a hotel front desk pointing to a small room with one single bed on a floor map, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sink"|"There were dirty dishes piled up in the sink."|"A kitchen sink overflowing with a tall pile of dirty plates and cups stacked messily, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sir"|"Excuse me, sir, you dropped your wallet."|"A young person tapping an elderly man on the shoulder pointing at a wallet on the ground, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sister"|"My sister and I share a bedroom."|"Two girls in a shared bedroom with two beds smiling at each other, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"site"|"They chose a site near the river for the new school."|"A group of people standing on an empty lot near a river pointing and planning, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"situation"|"We need to find a solution to this situation."|"A group of people gathered around a table looking worried at a big problem written on a board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"six"|"I'll be there in six minutes."|"A person looking at a clock showing six minutes remaining while grabbing their coat, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sixth"|"Her office is on the sixth floor."|"A woman stepping out of an elevator on a floor with a large number six on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"size"|"What size shoes do you wear?"|"A store clerk kneeling and holding different sized shoes next to a customer's feet, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ski"|"I rented a ski at the mountain resort."|"A person at a snowy mountain resort counter holding a pair of skis just rented, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"skill"|"Communication is an important skill at work."|"A confident person speaking clearly to attentive coworkers in a bright office meeting room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"skilled"|"She's a skilled carpenter who builds furniture by hand."|"A woman carefully crafting a wooden chair with hand tools in a cozy workshop, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"skin"|"The sunburn made her skin red and painful."|"A girl at the beach with bright red sunburned skin on her shoulders wincing in pain, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"skirt"|"She wore a blue skirt to the party."|"A smiling girl in a bright blue skirt dancing at a colorful party, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"skull"|"The doctor looked at the X-ray of his skull."|"A doctor in a white coat examining a glowing skull X-ray on a light board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sky"|"The sky turned orange right before sunset."|"A landscape with a vivid orange glowing sky just before the sun dips below the horizon, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slave"|"Millions of people were forced to live as slaves."|"A somber scene of chained people being forced to work in a field under a harsh sun, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slavery"|"Slavery was officially abolished in Brazil in 1888."|"A historic scene of people celebrating freedom with broken chains on the ground in Brazil, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sleep"|"I need at least eight hours of sleep to feel good."|"A person sleeping peacefully in bed with a clock on the nightstand showing eight hours, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sleeve"|"He rolled up his sleeve before the blood test."|"A man rolling up his shirt sleeve while a nurse prepares to draw blood, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slice"|"Can I have another slice of pizza?"|"A child reaching eagerly toward a large pizza and grabbing another slice, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slide"|"The kids love going down the slide at the park."|"Happy children laughing and sliding down a tall colorful playground slide at a sunny park, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slight"|"There was a slight delay on the flight."|"Passengers sitting in an airport waiting area looking at a board showing a small delay, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slightly"|"The soup is slightly too salty for me."|"A person tasting soup from a spoon and making a mildly unpleasant face at the table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slope"|"The road has a steep slope going down to the river."|"A winding road with a steep downward slope leading to a river at the bottom, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slot"|"Put your card in the slot to pay."|"A hand inserting a credit card into a narrow slot on a payment machine, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slow"|"The internet connection is really slow today."|"A person staring impatiently at a laptop screen showing a slowly loading progress bar, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"slowly"|"She slowly opened the door so nobody would hear."|"A girl quietly and carefully pushing open a door just a crack in a dark hallway, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"small"|"The apartment is small but very cozy."|"A tiny apartment interior with warm lighting soft furniture and a snug inviting atmosphere, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"smart"|"He's smart enough to figure it out on his own."|"A boy sitting alone at a desk with a big smile solving a difficult puzzle by himself, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"smell"|"The smell of fresh coffee filled the kitchen."|"A steaming coffee pot on a kitchen counter with wavy aroma lines drifting through the room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"smile"|"Her smile made everyone in the room feel welcome."|"A girl with a warm bright smile standing in a room full of happy relaxed people, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"smoke"|"The smoke from the barbecue drifted into the yard."|"Gray smoke rising from a backyard barbecue grill and drifting across a green yard, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"smooth"|"The road was smooth after they repaved it."|"A shiny flat road stretching ahead with a steamroller finishing the fresh smooth pavement, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"snake"|"There was a snake hiding under the rock."|"A green snake curled beneath a large gray rock in a grassy outdoor scene, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"snow"|"The kids played in the snow all afternoon."|"Two happy children building a snowman and throwing snowballs in a white snowy yard, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"so"|"I was so tired that I fell asleep on the couch."|"A person slumped fast asleep on a couch with heavy drooping eyes and a pillow, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"so"|"It was raining, so we stayed inside."|"A family sitting indoors by a window watching heavy rain fall outside on the street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"so-called"|"His so-called friends never showed up when he needed help."|"A sad boy standing alone with moving boxes while empty spaces show absent friends, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soap"|"There's no soap left in the bathroom."|"A person reaching for an empty soap dish on a bathroom sink looking disappointed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soccer"|"My son plays soccer every Saturday morning."|"A young boy in a soccer uniform kicking a ball on a green field on a bright morning, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"social"|"She has strong social skills and gets along with everyone."|"A smiling girl surrounded by a cheerful diverse group of friends chatting and laughing together, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"socially"|"He became more socially confident after joining the team."|"A smiling boy confidently talking and laughing with teammates in colorful sports uniforms, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"society"|"Education is one of the pillars of a healthy society."|"A school building standing tall among houses a hospital and a park in a cheerful town, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sock"|"I can never find the matching sock in the laundry."|"A person holding one sock and searching through a pile of mismatched socks in a laundry basket, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sodium"|"The doctor told him to reduce his sodium intake."|"A doctor pointing at a salt shaker while a patient listens attentively in a clinic, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sofa"|"The cat claimed the sofa as its personal territory."|"A fluffy cat stretched out proudly across an entire colorful sofa in a cozy living room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soft"|"The baby's skin is incredibly soft."|"A parent gently touching a smiling baby's cheek with a look of wonder and tenderness, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"softly"|"She softly knocked on the door so she wouldn't wake the baby."|"A woman tapping very gently on a door with one finger while a baby sleeps nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"software"|"The company released an update for the software last night."|"A computer screen showing a software update progress bar glowing in a dark office at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soil"|"The soil in this region is perfect for growing coffee."|"A farmer holding rich dark soil in cupped hands beside rows of green coffee plants, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"solar"|"They installed solar panels on the roof last year."|"Workers placing bright blue solar panels onto a sunny house rooftop under a clear sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soldier"|"The soldier returned home after two years abroad."|"A uniformed soldier walking through a front door hugged by a joyful waiting family, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sole"|"She was the sole survivor of the accident."|"One person standing alone on a road surrounded by caution tape and emergency vehicles, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"solely"|"He was hired solely because of his experience."|"A manager pointing at a long impressive resume on a desk while smiling at a job candidate, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"solid"|"Make sure the table stands on solid ground."|"A person pressing firmly on a sturdy wooden table standing on flat even ground, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"solution"|"We need to find a solution before the deadline."|"A team gathered around a whiteboard covered in ideas with a ticking clock on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"some"|"I need some help moving this furniture."|"A person struggling to carry a heavy sofa while asking a neighbor nearby for help, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"somebody"|"Somebody left their umbrella in the hallway."|"A colorful umbrella leaning alone against a hallway wall with no one around it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"someday"|"Someday I'd love to travel through all of South America."|"A person daydreaming with a thought bubble showing mountains jungle and colorful South American towns, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"somehow"|"We somehow managed to finish the project on time."|"A tired but happy team raising their arms beside a completed project board as a clock shows the deadline, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"someone"|"Someone left their bag on the chair."|"A lonely backpack sitting on an empty chair in a classroom or waiting room with no owner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"something"|"I need to tell you something important."|"A person leaning in to whisper something important to a friend, both looking serious, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sometime"|"Let's grab coffee sometime."|"Two friends smiling and shaking hands outside a cozy coffee shop on a sunny day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sometimes"|"I sometimes forget where I put my keys."|"A puzzled person searching their pockets and looking around a room for missing keys, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"somewhat"|"The movie was somewhat disappointing."|"A person sitting in a cinema with a mildly frowning face watching a boring movie on screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"somewhere"|"I left my phone somewhere in the house."|"A person searching through rooms of a house looking for a lost phone on cushions and tables, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"son"|"Her son just started kindergarten."|"A happy young boy with a backpack walking through the gate of a colorful kindergarten school, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"song"|"That song has been stuck in my head all day."|"A person walking down the street with musical notes floating around their head all day long, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soon"|"Dinner will be ready soon."|"A smiling parent stirring a steaming pot on the stove with a family waiting at the dinner table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soon"|"As soon as she arrived, we started eating."|"A woman walking through a door as a family immediately picks up forks and begins eating dinner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sophisticated"|"She has a very sophisticated taste in wine."|"An elegant woman swirling a wine glass at a fancy restaurant examining the wine carefully, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sorry"|"I'm sorry I was late this morning."|"A person arriving late to the office head bowed hands together apologizing to a coworker, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sort"|"What sort of music do you like?"|"A person surrounded by many different musical instruments looking curiously at each one, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soul"|"That old blues song has so much soul."|"A musician playing a blues guitar on a small stage with warm glowing light filling the room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"sound"|"The sound of rain always helps me sleep."|"A person sleeping peacefully in bed while rain falls loudly against the bedroom window outside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"soup"|"She made a big pot of chicken soup."|"A woman stirring a large steaming pot of chicken soup on the kitchen stove with vegetables visible, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"source"|"What's your source for that information?"|"A person pointing at a newspaper and a laptop asking another person where the information came from, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
