"Daily"|"She checks her email daily."|"Diariamente <i>(advérbio)</i>"|"Ela verifica o e-mail diariamente."|"[sound:879_daily.mp3]"|"<img src='879_daily.jpg'>"
"To Chop"|"She chopped the onions for the soup."|"Picar <i>(verbo)</i>"|"Ela picou as cebolas para a sopa."|"[sound:3784_to_chop.mp3]"|"<img src='3784_to_chop.jpg'>"
"Major"|"She chose history as her major."|"Especialização/área principal <i>(substantivo)</i>"|"Ela escolheu história como sua especialização."|"[sound:2105_major.mp3]"|"<img src='2105_major.jpg'>"
"Clearly"|"She clearly didn't want to talk about it."|"Claramente <i>(advérbio)</i>"|"Ela claramente não queria falar sobre isso."|"[sound:614_clearly.mp3]"|"<img src='614_clearly.jpg'>"
"To Cling"|"She clung to her mother at the airport."|"Se agarrar <i>(verbo)</i>"|"Ela se agarrou à mãe no aeroporto."|"[sound:3793_to_cling.mp3]"|"<img src='3793_to_cling.jpg'>"
"Shell"|"She collected shells on the beach all afternoon."|"Concha <i>(substantivo)</i>"|"Ela coletou conchas na praia a tarde toda."|"[sound:3186_shell.mp3]"|"<img src='3186_shell.jpg'>"
"To Collect"|"She collects vintage postcards from around the world."|"Colecionar <i>(verbo)</i>"|"Ela coleciona cartões-postais antigos de todo o mundo."|"[sound:3797_to_collect.mp3]"|"<img src='3797_to_collect.jpg'>"
"To Color"|"She colored her hair red last week."|"Colorir <i>(verbo)</i>"|"Ela coloriu o cabelo de vermelho semana passada."|"[sound:3798_to_color.mp3]"|"<img src='3798_to_color.jpg'>"
"Catholic"|"She comes from a deeply Catholic family."|"Católico <i>(adjetivo)</i>"|"Ela vem de uma família profundamente católica."|"[sound:528_catholic.mp3]"|"<img src='528_catholic.jpg'>"
"Republican"|"She comes from a republican family."|"Republicano <i>(adjetivo)</i>"|"Ela vem de uma família republicana."|"[sound:2965_republican.mp3]"|"<img src='2965_republican.jpg'>"
"To Comment"|"She commented on my post right away."|"Comentar <i>(verbo)</i>"|"Ela comentou na minha postagem na hora."|"[sound:3802_to_comment.mp3]"|"<img src='3802_to_comment.jpg'>"
"To Compete"|"She competes in swimming tournaments every summer."|"Competir <i>(verbo)</i>"|"Ela compete em torneios de natação todo verão."|"[sound:3807_to_compete.mp3]"|"<img src='3807_to_compete.jpg'>"
"To Compose"|"She composed a beautiful song for her mother."|"Compor <i>(verbo)</i>"|"Ela compôs uma música linda para a mãe."|"[sound:3811_to_compose.mp3]"|"<img src='3811_to_compose.jpg'>"
"To Conceive"|"She conceived the idea during a long walk."|"Conceber <i>(verbo)</i>"|"Ela concebeu a ideia durante uma longa caminhada."|"[sound:3815_to_conceive.mp3]"|"<img src='3815_to_conceive.jpg'>"
"To Conduct"|"She conducted the meeting very professionally."|"Conduzir <i>(verbo)</i>"|"Ela conduziu a reunião de forma muito profissional."|"[sound:3820_to_conduct.mp3]"|"<img src='3820_to_conduct.jpg'>"
"To Convince"|"She convinced me to try the new restaurant."|"Convencer <i>(verbo)</i>"|"Ela me convenceu a experimentar o restaurante novo."|"[sound:3842_to_convince.mp3]"|"<img src='3842_to_convince.jpg'>"
"Meanwhile"|"She cooked dinner. Meanwhile, he set the table."|"Enquanto isso <i>(advérbio)</i>"|"Ela fez o jantar. Enquanto isso, ele pôs a mesa."|"[sound:2157_meanwhile.mp3]"|"<img src='2157_meanwhile.jpg'>"
"To Coordinate"|"She coordinates all the events at the school."|"Coordenar <i>(verbo)</i>"|"Ela coordena todos os eventos da escola."|"[sound:3846_to_coordinate.mp3]"|"<img src='3846_to_coordinate.jpg'>"
"To Correct"|"She corrected my pronunciation."|"Corrigir <i>(verbo)</i>"|"Ela corrigiu minha pronúncia."|"[sound:3849_to_correct.mp3]"|"<img src='3849_to_correct.jpg'>"
"Correctly"|"She correctly identified the problem on the first try."|"Corretamente <i>(advérbio)</i>"|"Ela identificou o problema corretamente na primeira tentativa."|"[sound:796_correctly.mp3]"|"<img src='796_correctly.jpg'>"
"Could"|"She could speak three languages by age ten."|"Podia/conseguia <i>(verbo)</i>"|"Ela conseguia falar três idiomas aos dez anos."|"[sound:807_could.mp3]"|"<img src='807_could.jpg'>"
"Emotion"|"She couldn't hide her emotion when she heard the news."|"Emoção <i>(substantivo)</i>"|"Ela não conseguiu esconder a emoção quando ouviu a notícia."|"[sound:1151_emotion.mp3]"|"<img src='1151_emotion.jpg'>"
"To Resist"|"She couldn't resist eating the last piece of cake."|"Resistir <i>(verbo)</i>"|"Ela não conseguiu resistir a comer o último pedaço de bolo."|"[sound:4363_to_resist.mp3]"|"<img src='4363_to_resist.jpg'>"
"Horror"|"She covered her eyes in horror."|"Horror / pavor <i>(substantivo)</i>"|"Ela cobriu os olhos com horror."|"[sound:1697_horror.mp3]"|"<img src='1697_horror.jpg'>"
"To Create"|"She created a new playlist for the road trip."|"Criar <i>(verbo)</i>"|"Ela criou uma nova playlist para a viagem."|"[sound:3857_to_create.mp3]"|"<img src='3857_to_create.jpg'>"
"Instructional"|"She created an instructional video for beginners."|"Instrucional/educativo <i>(adjetivo)</i>"|"Ela criou um vídeo educativo para iniciantes."|"[sound:1830_instructional.mp3]"|"<img src='1830_instructional.jpg'>"
"To Crush"|"She crushed the garlic with the back of the knife."|"Amassar <i>(verbo)</i>"|"Ela amassou o alho com o cabo da faca."|"[sound:3862_to_crush.mp3]"|"<img src='3862_to_crush.jpg'>"
"Finger"|"She cut her finger while cooking."|"Dedo <i>(substantivo)</i>"|"Ela cortou o dedo enquanto cozinhava."|"[sound:1372_finger.mp3]"|"<img src='1372_finger.jpg'>"
"Hair"|"She cut her hair short."|"Cabelo <i>(substantivo)</i>"|"Ela cortou o cabelo curto."|"[sound:1599_hair.mp3]"|"<img src='1599_hair.jpg'>"
"To Decline"|"She declined the job offer politely."|"Recusar <i>(verbo)</i>"|"Ela recusou a oferta de emprego educadamente."|"[sound:3874_to_decline.mp3]"|"<img src='3874_to_decline.jpg'>"
"Life"|"She dedicated her life to helping others."|"Vida <i>(substantivo)</i>"|"Ela dedicou a vida a ajudar os outros."|"[sound:2018_life.mp3]"|"<img src='2018_life.jpg'>"
"To Defend"|"She defended her thesis in front of the committee."|"Defender <i>(verbo)</i>"|"Ela defendeu sua tese diante da banca."|"[sound:3880_to_defend.mp3]"|"<img src='3880_to_defend.jpg'>"
"To Demonstrate"|"She demonstrated how to use the new software."|"Demonstrar <i>(verbo)</i>"|"Ela demonstrou como usar o novo software."|"[sound:3885_to_demonstrate.mp3]"|"<img src='3885_to_demonstrate.jpg'>"
"To Design"|"She designed the logo herself."|"Criar/projetar <i>(verbo)</i>"|"Ela mesma criou o logotipo."|"[sound:3895_to_design.mp3]"|"<img src='3895_to_design.jpg'>"
"Excellent"|"She did an excellent job on the project."|"Excelente <i>(adjetivo)</i>"|"Ela fez um trabalho excelente no projeto."|"[sound:1238_excellent.mp3]"|"<img src='1238_excellent.jpg'>"
"Outstanding"|"She did an outstanding job on the project."|"Excepcional <i>(adjetivo)</i>"|"Ela fez um trabalho excepcional no projeto."|"[sound:2495_outstanding.mp3]"|"<img src='2495_outstanding.jpg'>"
"Extensive"|"She did extensive research before writing the report."|"Extenso/a <i>(adjetivo)</i>"|"Ela fez uma pesquisa extensa antes de escrever o relatório."|"[sound:1280_extensive.mp3]"|"<img src='1280_extensive.jpg'>"
"Self"|"She did it all by herself."|"Si mesmo/próprio <i>(substantivo)</i>"|"Ela fez tudo por conta própria."|"[sound:3132_self.mp3]"|"<img src='3132_self.jpg'>"
"Ease"|"She did it with complete ease."|"Facilidade <i>(substantivo)</i>"|"Ela fez isso com total facilidade."|"[sound:1094_ease.mp3]"|"<img src='1094_ease.jpg'>"
"Even"|"She didn't even say goodbye."|"Sequer <i>(advérbio)</i>"|"Ela não disse sequer adeus."|"[sound:1216_even.mp3]"|"<img src='1216_even.jpg'>"
"To Mention"|"She didn't mention it to anyone."|"Mencionar <i>(verbo)</i>"|"Ela não mencionou isso pra ninguém."|"[sound:4191_to_mention.mp3]"|"<img src='4191_to_mention.jpg'>"
"To Reply"|"She didn't reply to my message."|"Responder <i>(verbo)</i>"|"Ela não respondeu à minha mensagem."|"[sound:4353_to_reply.mp3]"|"<img src='4353_to_reply.jpg'>"
"To Dip"|"She dipped the chip in the salsa."|"Mergulhar <i>(verbo)</i>"|"Ela mergulhou o chip na salsa."|"[sound:3908_to_dip.mp3]"|"<img src='3908_to_dip.jpg'>"
"Workout"|"She does a 30-minute workout every morning."|"Treino <i>(substantivo)</i>"|"Ela faz um treino de 30 minutos toda manhã."|"[sound:4961_workout.mp3]"|"<img src='4961_workout.jpg'>"
"Politics"|"She doesn't like to talk about politics at dinner."|"Política <i>(substantivo)</i>"|"Ela não gosta de falar sobre política no jantar."|"[sound:2678_politics.mp3]"|"<img src='2678_politics.jpg'>"
"Anymore"|"She doesn't live here anymore."|"Mais <i>(advérbio)</i>"|"Ela não mora mais aqui."|"[sound:166_anymore.mp3]"|"<img src='166_anymore.jpg'>"
"N't"|"She doesn't want to go out tonight."|"Não"|"Ela não quer sair hoje à noite."|"[sound:2292_n't.mp3]"|"<img src='2292_n't.jpg'>"
"To Donate"|"She donates a portion of her salary to charity every month."|"Doar <i>(verbo)</i>"|"Ela doa uma parte do salário para uma instituição de caridade todo mês."|"[sound:3928_to_donate.mp3]"|"<img src='3928_to_donate.jpg'>"
"Charity"|"She donates to a local charity every month."|"Instituição de caridade <i>(substantivo)</i>"|"Ela faz doações para uma instituição de caridade local todo mês."|"[sound:562_charity.mp3]"|"<img src='562_charity.jpg'>"
"Under"|"She dove under and came back up."|"Por baixo <i>(advérbio)</i>"|"Ela mergulhou por baixo e voltou à superfície."|"[sound:4752_under.mp3]"|"<img src='4752_under.jpg'>"
"Tea"|"She drinks a cup of tea every morning."|"Chá <i>(substantivo)</i>"|"Ela bebe uma xícara de chá toda manhã."|"[sound:3530_tea.mp3]"|"<img src='3530_tea.jpg'>"
"To Drive"|"She drives her kids to school every day."|"Dirigir <i>(verbo)</i>"|"Ela leva seus filhos para a escola de carro todo dia."|"[sound:3940_to_drive.mp3]"|"<img src='3940_to_drive.jpg'>"
"Deep"|"She dug deep into the soil to plant the seeds."|"Fundo <i>(advérbio)</i>"|"Ela cavou fundo na terra para plantar as sementes."|"[sound:914_deep.mp3]"|"<img src='914_deep.jpg'>"
"Respect"|"She earned the respect of her colleagues."|"Respeito <i>(substantivo)</i>"|"Ela conquistou o respeito dos colegas."|"[sound:2982_respect.mp3]"|"<img src='2982_respect.jpg'>"
"To Earn"|"She earns more than her husband."|"Ganhar <i>(verbo)</i>"|"Ela ganha mais do que o marido."|"[sound:3945_to_earn.mp3]"|"<img src='3945_to_earn.jpg'>"
"Banana"|"She eats a banana every morning before work."|"Banana <i>(substantivo)</i>"|"Ela come uma banana toda manhã antes de trabalhar."|"[sound:282_banana.mp3]"|"<img src='282_banana.jpg'>"
"Effectively"|"She effectively managed the whole project by herself."|"Eficazmente <i>(advérbio)</i>"|"Ela gerenciou todo o projeto sozinha de forma eficaz."|"[sound:1116_effectively.mp3]"|"<img src='1116_effectively.jpg'>"
"To Embrace"|"She embraced her daughter at the airport."|"Abraçar <i>(verbo)</i>"|"Ela abraçou a filha no aeroporto."|"[sound:3953_to_embrace.mp3]"|"<img src='3953_to_embrace.jpg'>"
"To Endure"|"She endured years of hardship before things got better."|"Suportar <i>(verbo)</i>"|"Ela suportou anos de dificuldade antes de as coisas melhorarem."|"[sound:3963_to_endure.mp3]"|"<img src='3963_to_endure.jpg'>"
"Intellectual"|"She enjoys intellectual conversations."|"Intelectual <i>(adjetivo)</i>"|"Ela gosta de conversas intelectuais."|"[sound:1838_intellectual.mp3]"|"<img src='1838_intellectual.jpg'>"
"To Enroll"|"She enrolled in an online Spanish course."|"Matricular-se <i>(verbo)</i>"|"Ela se matriculou em um curso de espanhol online."|"[sound:3968_to_enroll.mp3]"|"<img src='3968_to_enroll.jpg'>"
"Eventually"|"She eventually found a job she loved."|"Eventualmente <i>(advérbio)</i>"|"Ela eventualmente encontrou um emprego que amava."|"[sound:1220_eventually.mp3]"|"<img src='1220_eventually.jpg'>"
"To Exercise"|"She exercises for thirty minutes every morning."|"Se exercitar <i>(verbo)</i>"|"Ela se exercita por trinta minutos toda manhã."|"[sound:3985_to_exercise.mp3]"|"<img src='3985_to_exercise.jpg'>"
"Appreciation"|"She expressed her appreciation for all the help."|"Gratidão <i>(substantivo)</i>"|"Ela expressou sua gratidão por toda a ajuda."|"[sound:182_appreciation.mp3]"|"<img src='182_appreciation.jpg'>"
"Dilemma"|"She faced a difficult dilemma at work."|"Dilema <i>(substantivo)</i>"|"Ela enfrentou um dilema difícil no trabalho."|"[sound:985_dilemma.mp3]"|"<img src='985_dilemma.jpg'>"
"To Feed"|"She feeds her cat twice a day."|"Alimentar <i>(verbo)</i>"|"Ela alimenta o gato dela duas vezes por dia."|"[sound:4007_to_feed.mp3]"|"<img src='4007_to_feed.jpg'>"
"Anxiety"|"She felt a lot of anxiety before the exam."|"Ansiedade <i>(substantivo)</i>"|"Ela sentiu muita ansiedade antes da prova."|"[sound:161_anxiety.mp3]"|"<img src='161_anxiety.jpg'>"
"Pain"|"She felt a sharp pain in her knee."|"Dor <i>(substantivo)</i>"|"Ela sentiu uma dor forte no joelho."|"[sound:2512_pain.mp3]"|"<img src='2512_pain.jpg'>"
"Content"|"She felt content after a long walk in the park."|"Satisfeito <i>(adjetivo)</i>"|"Ela se sentiu satisfeita depois de uma longa caminhada no parque."|"[sound:758_content.mp3]"|"<img src='758_content.jpg'>"
"Faint"|"She felt faint from the heat."|"Tonto/a <i>(adjetivo)</i>"|"Ela se sentiu tonta por causa do calor."|"[sound:1297_faint.mp3]"|"<img src='1297_faint.jpg'>"
"Guilty"|"She felt guilty for forgetting his birthday."|"Culpado <i>(adjetivo)</i>"|"Ela se sentiu culpada por esquecer o aniversário dele."|"[sound:1590_guilty.mp3]"|"<img src='1590_guilty.jpg'>"
"Heart"|"She felt her heart racing before the presentation."|"Coração <i>(substantivo)</i>"|"Ela sentiu seu coração acelerar antes da apresentação."|"[sound:1632_heart.mp3]"|"<img src='1632_heart.jpg'>"
"Lonely"|"She felt lonely after moving to a new city."|"Solitário <i>(adjetivo)</i>"|"Ela se sentiu solitária depois de se mudar para uma nova cidade."|"[sound:2066_lonely.mp3]"|"<img src='2066_lonely.jpg'>"
"Sad"|"She felt sad when her dog passed away."|"Triste <i>(adjetivo)</i>"|"Ela ficou triste quando o cachorro dela morreu."|"[sound:3069_sad.mp3]"|"<img src='3069_sad.jpg'>"
"Warmth"|"She felt the warmth of the fireplace on her face."|"Calor <i>(substantivo)</i>"|"Ela sentiu o calor da lareira no rosto."|"[sound:4863_warmth.mp3]"|"<img src='4863_warmth.jpg'>"
"Protective"|"She felt very protective of her little brother."|"Protetor <i>(adjetivo)</i>"|"Ela se sentia muito protetora em relação ao irmão mais novo."|"[sound:2808_protective.mp3]"|"<img src='2808_protective.jpg'>"
"Complaint"|"She filed a complaint against the store."|"Reclamação <i>(substantivo)</i>"|"Ela fez uma reclamação contra a loja."|"[sound:693_complaint.mp3]"|"<img src='693_complaint.jpg'>"
"Lawsuit"|"She filed a lawsuit against the company."|"Processo judicial <i>(substantivo)</i>"|"Ela entrou com um processo judicial contra a empresa."|"[sound:1976_lawsuit.mp3]"|"<img src='1976_lawsuit.jpg'>"
"Patent"|"She filed a patent for her invention."|"Patente <i>(substantivo)</i>"|"Ela registrou uma patente para a invenção dela."|"[sound:2561_patent.mp3]"|"<img src='2561_patent.jpg'>"
"To File"|"She filed her taxes online this year."|"Declarar/arquivar <i>(verbo)</i>"|"Ela declarou o imposto de renda online esse ano."|"[sound:4011_to_file.mp3]"|"<img src='4011_to_file.jpg'>"
"Bucket"|"She filled the bucket with water."|"Balde <i>(substantivo)</i>"|"Ela encheu o balde de água."|"[sound:447_bucket.mp3]"|"<img src='447_bucket.jpg'>"
"To Accept"|"She finally accepted the job offer."|"Aceitar <i>(verbo)</i>"|"Ela finalmente aceitou a oferta de emprego."|"[sound:3647_to_accept.mp3]"|"<img src='3647_to_accept.jpg'>"
"To Confront"|"She finally confronted her coworker about the problem."|"Confrontar <i>(verbo)</i>"|"Ela finalmente confrontou seu colega de trabalho sobre o problema."|"[sound:3823_to_confront.mp3]"|"<img src='3823_to_confront.jpg'>"
"Job"|"She finally got a job at the hospital."|"Emprego <i>(substantivo)</i>"|"Ela finalmente conseguiu um emprego no hospital."|"[sound:1903_job.mp3]"|"<img src='1903_job.jpg'>"
"Recognition"|"She finally got the recognition she deserved."|"Reconhecimento <i>(substantivo)</i>"|"Ela finalmente recebeu o reconhecimento que merecia."|"[sound:2905_recognition.mp3]"|"<img src='2905_recognition.jpg'>"
"Task"|"She finished every task on her list before noon."|"Tarefa <i>(substantivo)</i>"|"Ela terminou todas as tarefas da lista antes do meio-dia."|"[sound:3526_task.mp3]"|"<img src='3526_task.jpg'>"
"Eighth"|"She finished in eighth place in the competition."|"Oitavo <i>(numeral)</i>"|"Ela terminou em oitavo lugar na competição."|"[sound:1124_eighth.mp3]"|"<img src='1124_eighth.jpg'>"
"Second"|"She finished in second place."|"Segundo <i>(numeral)</i>"|"Ela terminou em segundo lugar."|"[sound:3115_second.mp3]"|"<img src='3115_second.jpg'>"
"Third"|"She finished in third place."|"Terceiro <i>(numeral)</i>"|"Ela terminou em terceiro lugar."|"[sound:3605_third.mp3]"|"<img src='3605_third.jpg'>"
"Most"|"She finished the most quickly of all the students."|"Mais <i>(advérbio)</i>"|"Ela terminou mais rapidamente de todos os alunos."|"[sound:2254_most.mp3]"|"<img src='2254_most.jpg'>"
"By"|"She finished the project and walked right by."|"Passando <i>(advérbio)</i>"|"Ela terminou o projeto e simplesmente passou por ali."|"[sound:474_by.mp3]"|"<img src='474_by.jpg'>"
"Satisfaction"|"She finished the project with a sense of satisfaction."|"Satisfação <i>(substantivo)</i>"|"Ela terminou o projeto com uma sensação de satisfação."|"[sound:3086_satisfaction.mp3]"|"<img src='3086_satisfaction.jpg'>"
"Firmly"|"She firmly believes in what she does."|"Firmemente <i>(advérbio)</i>"|"Ela acredita firmemente no que faz."|"[sound:1377_firmly.mp3]"|"<img src='1377_firmly.jpg'>"
"Catalog"|"She flipped through the catalog looking for a gift."|"Catálogo <i>(substantivo)</i>"|"Ela folheou o catálogo procurando um presente."|"[sound:525_catalog.mp3]"|"<img src='525_catalog.jpg'>"
"Closely"|"She followed the story closely."|"De perto <i>(advérbio)</i>"|"Ela acompanhou a história de perto."|"[sound:626_closely.mp3]"|"<img src='626_closely.jpg'>"
"Purse"|"She forgot her purse on the restaurant table."|"Bolsa <i>(substantivo)</i>"|"Ela esqueceu a bolsa na mesa do restaurante."|"[sound:2833_purse.mp3]"|"<img src='2833_purse.jpg'>"
"Employment"|"She found employment right after college."|"Emprego <i>(substantivo)</i>"|"Ela encontrou emprego logo depois da faculdade."|"[sound:1158_employment.mp3]"|"<img src='1158_employment.jpg'>"
"Attractive"|"She found him very attractive right away."|"Atraente <i>(adjetivo)</i>"|"Ela o achou muito atraente imediatamente."|"[sound:245_attractive.mp3]"|"<img src='245_attractive.jpg'>"
"Pregnancy"|"She found out about the pregnancy last week."|"Gravidez <i>(substantivo)</i>"|"Ela descobriu sobre a gravidez na semana passada."|"[sound:2724_pregnancy.mp3]"|"<img src='2724_pregnancy.jpg'>"
"Spiritual"|"She found the experience deeply spiritual."|"Espiritual <i>(adjetivo)</i>"|"Ela achou a experiência profundamente espiritual."|"[sound:3341_spiritual.mp3]"|"<img src='3341_spiritual.jpg'>"
"To Frame"|"She framed the photo and hung it on the wall."|"Emoldurar <i>(verbo)</i>"|"Ela emoldurou a foto e pendurou na parede."|"[sound:4037_to_frame.mp3]"|"<img src='4037_to_frame.jpg'>"
"To Frown"|"She frowned when she saw the bill."|"Franzir a testa <i>(verbo)</i>"|"Ela franziu a testa quando viu a conta."|"[sound:4040_to_frown.mp3]"|"<img src='4040_to_frown.jpg'>"
"To Gain"|"She gained a lot of experience working abroad."|"Ganhar/adquirir <i>(verbo)</i>"|"Ela adquiriu muita experiência trabalhando no exterior."|"[sound:4044_to_gain.mp3]"|"<img src='4044_to_gain.jpg'>"
"Detailed"|"She gave a detailed explanation."|"Detalhado <i>(adjetivo)</i>"|"Ela deu uma explicação detalhada."|"[sound:962_detailed.mp3]"|"<img src='962_detailed.jpg'>"
"Speech"|"She gave a moving speech at the wedding."|"Discurso <i>(substantivo)</i>"|"Ela fez um discurso emocionante no casamento."|"[sound:3335_speech.mp3]"|"<img src='3335_speech.jpg'>"
"Feminist"|"She gave a powerful feminist speech at the conference."|"Feminista <i>(adjetivo)</i>"|"Ela fez um discurso feminista poderoso na conferência."|"[sound:1345_feminist.mp3]"|"<img src='1345_feminist.jpg'>"
"Diplomatic"|"She gave a very diplomatic answer."|"Diplomático <i>(adjetivo)</i>"|"Ela deu uma resposta muito diplomática."|"[sound:990_diplomatic.mp3]"|"<img src='990_diplomatic.jpg'>"
"Extraordinary"|"She gave an extraordinary performance."|"Extraordinário/a <i>(adjetivo)</i>"|"Ela deu uma performance extraordinária."|"[sound:1284_extraordinary.mp3]"|"<img src='1284_extraordinary.jpg'>"
"Kiss"|"She gave her daughter a kiss before bed."|"Beijo <i>(substantivo)</i>"|"Ela deu um beijo na filha antes de dormir."|"[sound:1933_kiss.mp3]"|"<img src='1933_kiss.jpg'>"
"Meaningful"|"She gave him a meaningful look."|"Significativo <i>(adjetivo)</i>"|"Ela lançou um olhar significativo para ele."|"[sound:2155_meaningful.mp3]"|"<img src='2155_meaningful.jpg'>"
"To Give"|"She gave me a ride to work this morning."|"Dar <i>(verbo)</i>"|"Ela me deu uma carona para o trabalho esta manhã."|"[sound:4049_to_give.mp3]"|"<img src='4049_to_give.jpg'>"
"Silver"|"She gave me a silver bracelet for my birthday."|"Prata <i>(substantivo)</i>"|"Ela me deu uma pulseira de prata de aniversário."|"[sound:3227_silver.mp3]"|"<img src='3227_silver.jpg'>"
"Advice"|"She gave me great advice about the job interview."|"Conselho <i>(substantivo)</i>"|"Ela me deu um ótimo conselho sobre a entrevista de emprego."|"[sound:065_advice.mp3]"|"<img src='065_advice.jpg'>"
"Guidance"|"She gave me guidance on my career."|"Orientação <i>(substantivo)</i>"|"Ela me deu orientação sobre minha carreira."|"[sound:1586_guidance.mp3]"|"<img src='1586_guidance.jpg'>"
"Professional"|"She gave us very professional advice."|"Profissional <i>(adjetivo)</i>"|"Ela nos deu um conselho muito profissional."|"[sound:2781_professional.mp3]"|"<img src='2781_professional.jpg'>"
"Generally"|"She generally wakes up before six."|"Geralmente <i>(advérbio)</i>"|"Ela geralmente acorda antes das seis."|"[sound:1511_generally.mp3]"|"<img src='1511_generally.jpg'>"
"Gently"|"She gently picked up the injured bird."|"Delicadamente <i>(advérbio)</i>"|"Ela pegou o pássaro ferido delicadamente."|"[sound:1519_gently.mp3]"|"<img src='1519_gently.jpg'>"
"Diamond"|"She got a diamond ring for her birthday."|"Diamante <i>(substantivo)</i>"|"Ela ganhou um anel de diamante de aniversário."|"[sound:975_diamond.mp3]"|"<img src='975_diamond.jpg'>"
"Gift"|"She got a gift from her coworkers on her last day."|"Presente <i>(substantivo)</i>"|"Ela ganhou um presente dos colegas de trabalho no último dia."|"[sound:1527_gift.mp3]"|"<img src='1527_gift.jpg'>"
"International"|"She got a job at an international company."|"Internacional <i>(adjetivo)</i>"|"Ela conseguiu um emprego em uma empresa internacional."|"[sound:1853_international.mp3]"|"<img src='1853_international.jpg'>"
"Offer"|"She got a job offer from a big company."|"Oferta <i>(substantivo)</i>"|"Ela recebeu uma oferta de emprego de uma grande empresa."|"[sound:2409_offer.mp3]"|"<img src='2409_offer.jpg'>"
"Letter"|"She got a letter in the mail today."|"Carta <i>(substantivo)</i>"|"Ela recebeu uma carta pelo correio hoje."|"[sound:2007_letter.mp3]"|"<img src='2007_letter.jpg'>"
"Present"|"She got a nice present for her birthday."|"Presente <i>(substantivo)</i>"|"Ela ganhou um presente bacana no aniversário."|"[sound:2733_present.mp3]"|"<img src='2733_present.jpg'>"
"Post"|"She got a post at the university."|"Cargo <i>(substantivo)</i>"|"Ela conseguiu um cargo na universidade."|"[sound:2700_post.mp3]"|"<img src='2700_post.jpg'>"
"Promotion"|"She got a promotion after two years at the company."|"Promoção <i>(substantivo)</i>"|"Ela foi promovida após dois anos na empresa."|"[sound:2796_promotion.mp3]"|"<img src='2796_promotion.jpg'>"
"Bonus"|"She got a year-end bonus from her company."|"Bônus <i>(substantivo)</i>"|"Ela recebeu um bônus de fim de ano da empresa."|"[sound:397_bonus.mp3]"|"<img src='397_bonus.jpg'>"
"University"|"She got accepted to a great university."|"Universidade <i>(substantivo)</i>"|"Ela foi aceita em uma ótima universidade."|"[sound:4769_university.mp3]"|"<img src='4769_university.jpg'>"
"Grade"|"She got an A grade on her math test."|"Nota <i>(substantivo)</i>"|"Ela tirou nota A na prova de matemática."|"[sound:1551_grade.mp3]"|"<img src='1551_grade.jpg'>"
"Assistant"|"She got an assistant manager position at the store."|"Assistente <i>(adjetivo)</i>"|"Ela conseguiu o cargo de gerente assistente na loja."|"[sound:226_assistant.mp3]"|"<img src='226_assistant.jpg'>"
"Ring"|"She got an engagement ring last night."|"Anel <i>(substantivo)</i>"|"Ela ganhou um anel de noivado ontem à noite."|"[sound:3021_ring.mp3]"|"<img src='3021_ring.jpg'>"
"Defensive"|"She got defensive when he criticized her work."|"Defensivo <i>(adjetivo)</i>"|"Ela ficou na defensiva quando ele criticou o trabalho dela."|"[sound:921_defensive.mp3]"|"<img src='921_defensive.jpg'>"
"Credit"|"She got the credit for saving the project."|"Mérito/reconhecimento <i>(substantivo)</i>"|"Ela recebeu o mérito por salvar o projeto."|"[sound:838_credit.mp3]"|"<img src='838_credit.jpg'>"
"Pad"|"She grabbed a pad to write down the number."|"Bloco de notas <i>(substantivo)</i>"|"Ela pegou um bloco de notas para anotar o número."|"[sound:2510_pad.mp3]"|"<img src='2510_pad.jpg'>"
"Hand"|"She grabbed my hand and smiled."|"Mão <i>(substantivo)</i>"|"Ela pegou minha mão e sorriu."|"[sound:1605_hand.mp3]"|"<img src='1605_hand.jpg'>"
"Top"|"She graduated at the top of her class."|"Melhor/primeiro <i>(adjetivo)</i>"|"Ela se formou como a melhor da turma."|"[sound:4651_top.mp3]"|"<img src='4651_top.jpg'>"
"Rich"|"She grew up in a rich neighborhood."|"Rico <i>(adjetivo)</i>"|"Ela cresceu num bairro rico."|"[sound:3011_rich.mp3]"|"<img src='3011_rich.jpg'>"
"Province"|"She grew up in a small province in the south."|"Província <i>(substantivo)</i>"|"Ela cresceu em uma pequena província no sul."|"[sound:2815_province.mp3]"|"<img src='2815_province.jpg'>"
"Southern"|"She grew up in a small southern town."|"Do sul <i>(adjetivo)</i>"|"Ela cresceu em uma pequena cidade do sul."|"[sound:3319_southern.mp3]"|"<img src='3319_southern.jpg'>"
"Town"|"She grew up in a small town."|"Cidade pequena/cidade <i>(substantivo)</i>"|"Ela cresceu em uma cidade pequena."|"[sound:4668_town.mp3]"|"<img src='4668_town.jpg'>"
"Village"|"She grew up in a small village in the countryside."|"Vila <i>(substantivo)</i>"|"Ela cresceu em uma pequena vila no interior."|"[sound:4828_village.mp3]"|"<img src='4828_village.jpg'>"
"Wealthy"|"She grew up in a wealthy neighborhood."|"Rico <i>(adjetivo)</i>"|"Ela cresceu em um bairro rico."|"[sound:4876_wealthy.mp3]"|"<img src='4876_wealthy.jpg'>"
"Asian"|"She grew up in an Asian household with strong traditions."|"Asiático <i>(adjetivo)</i>"|"Ela cresceu em uma família asiática com tradições fortes."|"[sound:214_asian.mp3]"|"<img src='214_asian.jpg'>"
